Record Length,2.500000e+03,,  -0.000000340000, -21.20000,
Sample Interval,1.000000e-09,,  -0.000000339000, -20.80000,
Trigger Point,3.400000000000e+02,,  -0.000000338000, -20.80000,
,,,  -0.000000337000, -20.40000,
,,,  -0.000000336000, -20.40000,
,,,  -0.000000335000, -20.40000,
Source,CH1,,  -0.000000334000, -20.80000,
Vertical Units,V,,  -0.000000333000, -20.80000,
Vertical Scale,1.000000e+01,,  -0.000000332000, -21.20000,
Vertical Offset,0.000000e+00,,  -0.000000331000, -19.60000,
Horizontal Units,s,,  -0.000000330000, -20.40000,
Horizontal Scale,2.500000e-07,,  -0.000000329000, -20.00000,
Pt Fmt,Y,,  -0.000000328000, -20.40000,
Yzero,0.000000e+00,,  -0.000000327000, -20.80000,
Probe Atten,1.000000e+01,,  -0.000000326000, -20.80000,
Model Number,TDS1012B,,  -0.000000325000, -20.80000,
Serial Number,C063631,,  -0.000000324000, -20.40000,
Firmware Version,FV:v22.01,,  -0.000000323000, -20.80000,
,,,-00.000000322000, -20.40000,
,,,-00.000000321000, -20.80000,
,,,-00.000000320000, -20.80000,
,,,-00.000000319000, -20.40000,
,,,-00.000000318000, -20.80000,
,,,-00.000000317000, -20.40000,
,,,-00.000000316000, -20.80000,
,,,-00.000000315000, -20.40000,
,,,-00.000000314000, -20.80000,
,,,-00.000000313000, -20.80000,
,,,-00.000000312000, -20.80000,
,,,-00.000000311000, -20.80000,
,,,-00.000000310000, -21.20000,
,,,-00.000000309000, -20.80000,
,,,-00.000000308000, -20.80000,
,,,-00.000000307000, -20.80000,
,,,-00.000000306000, -21.20000,
,,,-00.000000305000, -20.80000,
,,,-00.000000304000, -20.40000,
,,,-00.000000303000, -21.20000,
,,,-00.000000302000, -20.40000,
,,,-00.000000301000, -20.40000,
,,,-00.000000300000, -20.40000,
,,,-00.000000299000, -20.80000,
,,,-00.000000298000, -20.40000,
,,,-00.000000297000, -20.40000,
,,,-00.000000296000, -20.80000,
,,,-00.000000295000, -20.80000,
,,,-00.000000294000, -20.80000,
,,,-00.000000293000, -20.80000,
,,,-00.000000292000, -20.80000,
,,,-00.000000291000, -20.80000,
,,,-00.000000290000, -20.80000,
,,,-00.000000289000, -20.80000,
,,,-00.000000288000, -21.20000,
,,,-00.000000287000, -21.20000,
,,,-00.000000286000, -20.40000,
,,,-00.000000285000, -20.80000,
,,,-00.000000284000, -20.80000,
,,,-00.000000283000, -20.40000,
,,,-00.000000282000, -20.80000,
,,,-00.000000281000, -20.80000,
,,,-00.000000280000, -20.40000,
,,,-00.000000279000, -20.40000,
,,,-00.000000278000, -20.40000,
,,,-00.000000277000, -20.80000,
,,,-00.000000276000, -20.40000,
,,,-00.000000275000, -21.20000,
,,,-00.000000274000, -20.40000,
,,,-00.000000273000, -20.80000,
,,,-00.000000272000, -20.40000,
,,,-00.000000271000, -20.40000,
,,,-00.000000270000, -20.80000,
,,,-00.000000269000, -20.80000,
,,,-00.000000268000, -21.20000,
,,,-00.000000267000, -20.80000,
,,,-00.000000266000, -20.40000,
,,,-00.000000265000, -20.80000,
,,,-00.000000264000, -20.80000,
,,,-00.000000263000, -20.80000,
,,,-00.000000262000, -20.40000,
,,,-00.000000261000, -20.40000,
,,,-00.000000260000, -20.80000,
,,,-00.000000259000, -20.80000,
,,,-00.000000258000, -20.80000,
,,,-00.000000257000, -20.40000,
,,,-00.000000256000, -20.80000,
,,,-00.000000255000, -20.40000,
,,,-00.000000254000, -20.80000,
,,,-00.000000253000, -20.40000,
,,,-00.000000252000, -20.80000,
,,,-00.000000251000, -20.40000,
,,,-00.000000250000, -20.80000,
,,,-00.000000249000, -20.40000,
,,,-00.000000248000, -20.40000,
,,,-00.000000247000, -20.40000,
,,,-00.000000246000, -20.00000,
,,,-00.000000245000, -20.40000,
,,,-00.000000244000, -20.80000,
,,,-00.000000243000, -20.80000,
,,,-00.000000242000, -20.80000,
,,,-00.000000241000, -20.80000,
,,,-00.000000240000, -20.80000,
,,,-00.000000239000, -20.80000,
,,,-00.000000238000, -20.80000,
,,,-00.000000237000, -20.40000,
,,,-00.000000236000, -20.80000,
,,,-00.000000235000, -20.80000,
,,,-00.000000234000, -20.80000,
,,,-00.000000233000, -20.80000,
,,,-00.000000232000, -20.00000,
,,,-00.000000231000, -20.80000,
,,,-00.000000230000, -20.40000,
,,,-00.000000229000, -20.40000,
,,,-00.000000228000, -20.40000,
,,,-00.000000227000, -20.40000,
,,,-00.000000226000, -20.40000,
,,,-00.000000225000, -20.40000,
,,,-00.000000224000, -20.40000,
,,,-00.000000223000, -20.40000,
,,,-00.000000222000, -20.80000,
,,,-00.000000221000, -20.80000,
,,,-00.000000220000, -20.80000,
,,,-00.000000219000, -20.80000,
,,,-00.000000218000, -20.40000,
,,,-00.000000217000, -20.40000,
,,,-00.000000216000, -20.40000,
,,,-00.000000215000, -20.80000,
,,,-00.000000214000, -20.40000,
,,,-00.000000213000, -20.80000,
,,,-00.000000212000, -21.20000,
,,,-00.000000211000, -20.40000,
,,,-00.000000210000, -20.80000,
,,,-00.000000209000, -20.40000,
,,,-00.000000208000, -20.80000,
,,,-00.000000207000, -21.20000,
,,,-00.000000206000, -20.40000,
,,,-00.000000205000, -20.40000,
,,,-00.000000204000, -20.40000,
,,,-00.000000203000, -21.20000,
,,,-00.000000202000, -20.80000,
,,,-00.000000201000, -20.80000,
,,,-00.000000200000, -21.20000,
,,,-00.000000199000, -20.80000,
,,,-00.000000198000, -20.40000,
,,,-00.000000197000, -20.80000,
,,,-00.000000196000, -20.40000,
,,,-00.000000195000, -20.80000,
,,,-00.000000194000, -20.80000,
,,,-00.000000193000, -20.80000,
,,,-00.000000192000, -20.80000,
,,,-00.000000191000, -20.40000,
,,,-00.000000190000, -20.80000,
,,,-00.000000189000, -20.80000,
,,,-00.000000188000, -20.80000,
,,,-00.000000187000, -20.40000,
,,,-00.000000186000, -20.80000,
,,,-00.000000185000, -20.40000,
,,,-00.000000184000, -20.80000,
,,,-00.000000183000, -20.40000,
,,,-00.000000182000, -21.20000,
,,,-00.000000181000, -20.80000,
,,,-00.000000180000, -20.80000,
,,,-00.000000179000, -20.40000,
,,,-00.000000178000, -20.40000,
,,,-00.000000177000, -20.40000,
,,,-00.000000176000, -20.80000,
,,,-00.000000175000, -20.40000,
,,,-00.000000174000, -20.80000,
,,,-00.000000173000, -20.80000,
,,,-00.000000172000, -20.80000,
,,,-00.000000171000, -21.20000,
,,,-00.000000170000, -20.80000,
,,,-00.000000169000, -20.40000,
,,,-00.000000168000, -20.80000,
