Record Length,2.500000e+03,,  -0.000000050000,   0.08000,
Sample Interval,4.000000e-11,,  -0.000000049960,   0.08000,
Trigger Point,1.250000000000e+03,,  -0.000000049920,   0.08000,
,,,  -0.000000049880,   0.08000,
,,,  -0.000000049840,   0.08000,
,,,  -0.000000049800,   0.08000,
Source,CH1,,  -0.000000049760,   0.08000,
Vertical Units,V,,  -0.000000049720,   0.08000,
Vertical Scale,2.000000e+00,,  -0.000000049680,   0.08000,
Vertical Offset,0.000000e+00,,  -0.000000049640,   0.08000,
Horizontal Units,s,,  -0.000000049600,   0.00000,
Horizontal Scale,1.000000e-08,,  -0.000000049560,   0.00000,
Pt Fmt,Y,,  -0.000000049520,   0.00000,
Yzero,0.000000e+00,,  -0.000000049480,   0.00000,
Probe Atten,1.000000e+01,,  -0.000000049440,   0.00000,
Model Number,TDS1012B,,  -0.000000049400,   0.00000,
Serial Number,C063631,,  -0.000000049360,   0.00000,
Firmware Version,FV:v22.01,,  -0.000000049320,   0.00000,
,,,-00.000000049280,   0.00000,
,,,-00.000000049240,   0.00000,
,,,-00.000000049200,   0.00000,
,,,-00.000000049160,   0.00000,
,,,-00.000000049120,   0.00000,
,,,-00.000000049080,   0.00000,
,,,-00.000000049040,   0.00000,
,,,-00.000000049000,   0.00000,
,,,-00.000000048960,   0.00000,
,,,-00.000000048920,   0.00000,
,,,-00.000000048880,   0.00000,
,,,-00.000000048840,   0.00000,
,,,-00.000000048800,   0.00000,
,,,-00.000000048760,   0.00000,
,,,-00.000000048720,   0.00000,
,,,-00.000000048680,   0.00000,
,,,-00.000000048640,   0.00000,
,,,-00.000000048600,   0.00000,
,,,-00.000000048560,  -0.08000,
,,,-00.000000048520,  -0.08000,
,,,-00.000000048480,  -0.08000,
,,,-00.000000048440,  -0.08000,
,,,-00.000000048400,  -0.08000,
,,,-00.000000048360,  -0.08000,
,,,-00.000000048320,  -0.08000,
,,,-00.000000048280,  -0.08000,
,,,-00.000000048240,  -0.08000,
,,,-00.000000048200,  -0.08000,
,,,-00.000000048160,  -0.08000,
,,,-00.000000048120,  -0.08000,
,,,-00.000000048080,  -0.08000,
,,,-00.000000048040,  -0.08000,
,,,-00.000000048000,  -0.08000,
,,,-00.000000047960,  -0.08000,
,,,-00.000000047920,   0.00000,
,,,-00.000000047880,   0.00000,
,,,-00.000000047840,   0.00000,
,,,-00.000000047800,   0.00000,
,,,-00.000000047760,   0.00000,
,,,-00.000000047720,   0.00000,
,,,-00.000000047680,   0.00000,
,,,-00.000000047640,   0.00000,
,,,-00.000000047600,   0.00000,
,,,-00.000000047560,   0.00000,
,,,-00.000000047520,   0.00000,
,,,-00.000000047480,   0.00000,
,,,-00.000000047440,   0.00000,
,,,-00.000000047400,   0.00000,
,,,-00.000000047360,   0.00000,
,,,-00.000000047320,   0.08000,
,,,-00.000000047280,   0.08000,
,,,-00.000000047240,   0.08000,
,,,-00.000000047200,   0.08000,
,,,-00.000000047160,   0.08000,
,,,-00.000000047120,   0.08000,
,,,-00.000000047080,   0.08000,
,,,-00.000000047040,   0.08000,
,,,-00.000000047000,   0.08000,
,,,-00.000000046960,   0.08000,
,,,-00.000000046920,   0.08000,
,,,-00.000000046880,   0.08000,
,,,-00.000000046840,   0.16000,
,,,-00.000000046800,   0.16000,
,,,-00.000000046760,   0.16000,
,,,-00.000000046720,   0.16000,
,,,-00.000000046680,   0.16000,
,,,-00.000000046640,   0.16000,
,,,-00.000000046600,   0.16000,
,,,-00.000000046560,   0.16000,
,,,-00.000000046520,   0.16000,
,,,-00.000000046480,   0.16000,
,,,-00.000000046440,   0.16000,
,,,-00.000000046400,   0.08000,
,,,-00.000000046360,   0.08000,
,,,-00.000000046320,   0.08000,
,,,-00.000000046280,   0.08000,
,,,-00.000000046240,   0.08000,
,,,-00.000000046200,   0.08000,
,,,-00.000000046160,   0.08000,
,,,-00.000000046120,   0.08000,
,,,-00.000000046080,   0.08000,
,,,-00.000000046040,   0.08000,
,,,-00.000000046000,   0.08000,
,,,-00.000000045960,   0.08000,
,,,-00.000000045920,   0.08000,
,,,-00.000000045880,   0.08000,
,,,-00.000000045840,   0.08000,
,,,-00.000000045800,   0.08000,
,,,-00.000000045760,   0.08000,
,,,-00.000000045720,   0.08000,
,,,-00.000000045680,   0.08000,
,,,-00.000000045640,   0.00000,
,,,-00.000000045600,   0.00000,
,,,-00.000000045560,   0.00000,
,,,-00.000000045520,   0.00000,
,,,-00.000000045480,   0.00000,
,,,-00.000000045440,   0.00000,
,,,-00.000000045400,   0.00000,
,,,-00.000000045360,   0.00000,
,,,-00.000000045320,   0.00000,
,,,-00.000000045280,   0.00000,
,,,-00.000000045240,   0.00000,
,,,-00.000000045200,   0.00000,
,,,-00.000000045160,   0.00000,
,,,-00.000000045120,   0.00000,
,,,-00.000000045080,   0.00000,
,,,-00.000000045040,   0.00000,
,,,-00.000000045000,   0.00000,
,,,-00.000000044960,   0.00000,
,,,-00.000000044920,   0.00000,
,,,-00.000000044880,   0.00000,
,,,-00.000000044840,   0.00000,
,,,-00.000000044800,   0.00000,
,,,-00.000000044760,   0.00000,
,,,-00.000000044720,   0.00000,
,,,-00.000000044680,   0.00000,
,,,-00.000000044640,   0.00000,
,,,-00.000000044600,   0.00000,
,,,-00.000000044560,   0.00000,
,,,-00.000000044520,   0.00000,
,,,-00.000000044480,   0.00000,
,,,-00.000000044440,   0.00000,
,,,-00.000000044400,   0.00000,
,,,-00.000000044360,   0.00000,
,,,-00.000000044320,   0.00000,
,,,-00.000000044280,   0.08000,
,,,-00.000000044240,   0.08000,
,,,-00.000000044200,   0.08000,
,,,-00.000000044160,   0.08000,
,,,-00.000000044120,   0.08000,
,,,-00.000000044080,   0.08000,
,,,-00.000000044040,   0.08000,
,,,-00.000000044000,   0.08000,
,,,-00.000000043960,   0.08000,
,,,-00.000000043920,   0.08000,
,,,-00.000000043880,   0.08000,
,,,-00.000000043840,   0.16000,
,,,-00.000000043800,   0.16000,
,,,-00.000000043760,   0.16000,
,,,-00.000000043720,   0.16000,
,,,-00.000000043680,   0.16000,
,,,-00.000000043640,   0.16000,
,,,-00.000000043600,   0.16000,
,,,-00.000000043560,   0.16000,
,,,-00.000000043520,   0.16000,
,,,-00.000000043480,   0.08000,
,,,-00.000000043440,   0.08000,
,,,-00.000000043400,   0.08000,
,,,-00.000000043360,   0.08000,
,,,-00.000000043320,   0.08000,
,,,-00.000000043280,   0.08000,
,,,-00.000000043240,   0.08000,
,,,-00.000000043200,   0.08000,
,,,-00.000000043160,   0.08000,
,,,-00.000000043120,   0.08000,
,,,-00.000000043080,   0.08000,
,,,-00.000000043040,   0.08000,
,,,-00.000000043000,   0.08000,
,,,-00.000000042960,   0.08000,
,,,-00.000000042920,   0.08000,
,,,-00.000000042880,   0.08000,
,,,-00.000000042840,   0.08000,
,,,-00.000000042800,   0.08000,
,,,-00.000000042760,   0.08000,
,,,-00.000000042720,   0.08000,
,,,-00.000000042680,   0.08000,
,,,-00.000000042640,   0.08000,
,,,-00.000000042600,   0.08000,
,,,-00.000000042560,   0.08000,
,,,-00.000000042520,   0.08000,
,,,-00.000000042480,   0.08000,
,,,-00.000000042440,   0.08000,
,,,-00.000000042400,   0.08000,
,,,-00.000000042360,   0.08000,
,,,-00.000000042320,   0.08000,
,,,-00.000000042280,   0.08000,
,,,-00.000000042240,   0.08000,
,,,-00.000000042200,   0.08000,
,,,-00.000000042160,   0.08000,
,,,-00.000000042120,   0.08000,
,,,-00.000000042080,   0.08000,
,,,-00.000000042040,   0.08000,
